date,description,latitude,longitude,location,sources,time,Comments,category,New
2023-01-29,"Date of discovery: 29/01/2023
City/ Town/ Village:

[Graphic: Bodies and blood stains visible] Regional hospital in Kherson was damaged by shelling. Civilian casualties were reported.",46.644594,32.608177,,['sources711'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-01-29,"Date of discovery:01/29/2023
City/ Town/ Village:

[Graphic: Body visible] Damage to a residential building. At least three civilians reported dead.",46.646786,32.611814,,['sources710'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-01-29,"Date of discovery: 29 January 2023
City/ Town/ Village: Kharkiv

Damaged residential building and playground, reportedly near a hospital. At least one woman dead.",50.011295,36.24388,,['sources712'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-01,"Date of discovery: 01 February 2023
Province: Donetsk Oblast
City/Town/Village: Bakhmut

A residential area has been hit, resulting in a fire in one of the houses. No casualties were reported.",48.591134,37.994158, Donetsk Oblast  Bakhmut,['sources1019'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-01,"Date of discovery: 01 February 2023
City/ Town/ Village: Zamist

At 10:00 the village of Zamist was hit by MLRS fire. A residential building, as well as a gas pipeline and cars, have been hit. One civilian was injured.",50.074468,37.401739,,['sources1003'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-01,"Date of discovery: 01 February 2023
Province: Donetsk Oblast
City/Town/Village: Sloviansk

A private enterprise was hit by an S-300 missile. The shop and two cars have been destroyed. No casualties have been reported.",48.847184,37.590094, Donetsk Oblast  Sloviansk,['sources1002'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-01,"Date of discovery: 01 February 2023
Province: Donetsk Oblast
City/Town/Village: Bakhmut

Several residential buildings, as well as shops, have been damaged due to artillery shelling in the city centre. No casualties were reported.",48.587141,38.004264, Donetsk Oblast  Bakhmut,['sources995'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-01,"Date of discovery: 01 February 2023
City/ Town/ Village: Velika Novosilka

Velika Novosilka has been bombarded, resulting in damage of infrastructure.",47.843615,36.838881,,['sources998'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-01,"Date of discovery: 01 February 2023
City/ Town/ Village: Kramatorsk

The city has been targeted by a missile attack in the middle of the night resulting in the death of 2 people and the wounding of 8 in varied degrees of severity.",48.725008,37.5417,,['sources999'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-02,"Date of discovery: 02 February 2023
City/ Town/ Village: Kramatorsk

A residential area in Kramatorsk has been hit by two S-300 missiles at around 12:20. As a result, the area has been heavily damaged and 6 civilians have been wounded.",48.718062,37.597701,,['sources1005'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-02,"Date of discovery: 02 February 2023
Region: Kherson Oblast
City/ Town/ Village: Kherson 

The central part of the city was shelled at night, resulting in damage to houses and the death of one person.",46.64203,32.614114,,['sources1004'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-02,"Date of discovery:02/02/2023
City/ Town/ Village: Kherson

[Graphic: blurred body] Strike on residential area, killing one person.",46.634501,32.604169,,['sources713'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-02,"Date of discovery:02 February 2023
City/ Town/ Village: Kupiansk

The shelling of a residential area has led to a 60-year-old man being buried under rubble. The man survived and was provided with medical aid. The remains of a 152 mm artillery shell have been found on site.",49.693545,37.614301,,['sources1000'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-02,"Date of discovery:02/02/2023
Province: Donetsk Oblast
City/Town/Village: Bakhmut

Volunteer medics affected by a strike.",48.58876,37.97929, Donetsk Oblast  Bakhmut,['sources714'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-02,"Date of discovery: 02 February 2023
Region: Cherson Oblast
City/ Town/ Village: Tavriyske

The village has been shelled from the ''Uragan'' anti-aircraft missile system with cluster-charged shells. No casualties reported.",46.854162,33.332109,,['sources1014'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-02,"Date of discovery: 02 February 2023
Region: Donetsk Oblast
City/ Town/ Village: Kramatorsk

A rescue operation has uncovered the bodies of 3 civilians from the rubble following a bombardment of the town. 2 more people have been rescued.",48.723331,37.603581,,['sources1006'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-02,"Date of discovery: 02 February 2023
Region: Donetsk Oblast
City/ Town/ Village: Kramatorsk

The centre of the town has been bombarded resulting in 18 injured, the partial collapse of a residential building, and further damage to 10 other residential buildings.",48.724183,37.539657,,['sources1007'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-03,"Date of discovery: 03/02/2023
City/ Town/ Village: Kherson

Shopping centre on fire as a result of strike.",46.674567,32.640974,,['sources715'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-03,"Date of discovery: 03 February 2023
Region: Kherson Oblast
City/ Town/ Village: Kherson

Night strikes have set fire to the warehouses of one of the shopping centres. The fire has spread to the department with pyrotechnic products, resulting in additonal explosions. No casualties have been reported.",46.650745,32.595956,,['sources1017'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-03,"Date of discovery: 03 February 2023
City/ Town/ Village: Toretsk 

Two people were injured due to shelling of the city.",48.397888,37.858934,,['sources1013'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-03,"Date of discovery: 03 February 2023
City/Town/ Village: Toretsk 

The city of Toretsk was shelled by ''Grad'' salvo rocket systems, hitting residential buildings, a shop, and cars resulting in the death of one elderly person and injuring 9 others.",48.393232,37.860787,,['sources1011'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-03,"Date of discovery: 03 February 2023
Region: Zaporizhia Oblast
City/ Town/ Village: Orichov

The town has been shelled, resulting in a direct hit on a medical facility building and a damaged school",47.567194,35.786159,,['sources1015'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-03,"Date of discovery: 03 February 2023
City/ Town/ Village: Velykyi Burluk

The town has been shelled with anti-aircraft missiles at around 9:20 p.m. Damage has been done to residential and farm buildings as well as cars. No casualties have been reported.",50.057934,37.386468,,['sources1008'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-03,"Date of discovery: 03 February 2023
Region: Donetsk Oblast
City/ Town/ Village: Pokrovsk

The town has been shelled by ''Uragan'' multiple-launch rocket systems and artillery weapons with high-explosive cluster munition. The park and residential areas came under fire. The shelling resulted in damage to around 30 residential houses and commercial buildings, power lines, and civilian vehicles.",48.266729,37.176901,,['sources1016'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-03,"Date of discovery: 03 February 2023
City/ Town/ Village: Vovchansk

The shelling of the town has caused damage to residential buildings and stores.",50.28593,36.941138,,['sources1010'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-03,"Date of discovery: 03 February 2023
Region: Donetsk Oblast
City/ Town/ Village: Kurakhivka

Artillery shelling of the village has left 3 civilians, two women and one man, injured.",48.025871,37.372528,,['sources1012'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-04,"Date of discovery: 04 February 2023
Region: Kherson Oblast
City/ Town/ Village: Kherson

Several districts have been hit by mortars and MLRS systems, resulting in damage to residential buildings as well as shops and industrial buildings. 1 civilian has been killed and several were wounded.",46.629728,32.595336,,['sources1018'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-04,"Date of discovery: 04 February 2023
City/Town/Village: Bakhmut

Several fires have broken out due to artillery strikes on the city. 8 apartments and other residential buildings have caught fire. No information has been provided on any casualties or injuries.",48.588157,37.998024,,['sources1020'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-04,"Date of discovery: 04 February 2023
Region: Kharkiv Oblast
City/ Town/ Village: Kupyansk

The city has been bombarded by a Uragan rocket strike at around 11:00 a.m. Due to this, a boiler room of one of the administrative buildings of one of the enterprises was destroyed.",49.72218,37.610986,,['sources1009'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-05,"Date of discovery: 05 February 2023
Region: Kherson Oblast
City/ Town/ Village: Kherson

The Shipbuilder Lyceum has been shelled, resulting in a fire. No casualties have been reported.",46.610593,32.580525,,['sources1025'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-05,"Date of discovery: 05 February 2023
City/ Town/ Village: Kherson

School damaged by shelling.",46.609675,32.576404,,['sources716'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-05,"Date of discovery: 05 February 2023
Province: Kharkiv Oblast
City/Town/Village: Kharkiv

The Kyiv district has been shelled by  S-300 rockets. A rocket hit a five-story building of a higher education institution, thereby injuring the guard. Furthermore, another rocket hit a nearby residential building, thereby injuring 4 civilians.",50.005064,36.245682, Kharkiv Oblast  Kharkiv,['sources1024'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-05,"Date of discovery: 05 February 2023
City/ Town/ Village: Druzhkivka

With the use of an S-300 anti-aircraft missile system, the city of Druzhkivka has been shelled. The attack injured 5 civilians and destroyed several residential buildings.",48.607135,37.533256,,['sources1023'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-05,"Date of discovery: 05 February 2023
Province: Zaporizhzhia Oblast
City/Town/Village: Prymorske

Shelling results in damage to 3 houses.",47.626369,35.288921, Zaporizhzhia Oblast  Prymorske,['sources1027'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-05,"Date of discovery: 05 February 2023
Province: Dnipropetrovsk Oblast
City/Town/Village: Marhanets

At 11:00 p.m., a village near Marhanets has been shelled by artillery. This resulted in damage to a farm's warehouse and further damage to residential buildings and power lines.",47.640463,34.653744, Dnipropetrovsk Oblast  Marhanets,['sources1026'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-05,"Date of discovery: 05 February 2023
City/ Town/ Village: Kupyansk

Administration building of the medical institution and private residential buildings were damaged due to shelling.",49.714951,37.613927,,['sources1021'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-05,"Date of discovery: 05 February 2023
Province: Dnipropetrovsk Oblast
City/Town/Village: Marhanets

Rocket salvo systems have fired on the city, thereby damaging the local powerlines.",47.637791,34.641019, Dnipropetrovsk Oblast  Marhanets,['sources1034'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2023-02-05,"Date of discovery: 05 February 2023
Province: Kharkiv Oblast
City/Town/Village: Kharkiv

The university has been damaged by missile strikes. One of the university buildings received significant damage on the fourth and fifth floors.
https://t.me/h_saltovka/71204",49.995209,36.243486, Kharkiv Oblast  Kharkiv,['sources1033'],00:00,,Aerial and Artillery strikes targeting the civilian population,
